user_id,recipe_id,date,rating,review
204024,516009,2014/5/27,5,Really tender delicious ribs.  I used your recipe for a rub minus spicy stuff.  Made for our Memorial day dinner.
1803438968,516009,2014/11/30,5,"I had never made ribs before, but tried these last week. Used a general spice rub, and Jim Beam Smoked Hickory &amp; Brown Sugar BBQ sauce. Didn&#039;t really measure out the rub, just sprinkled it on both sides of the ribs. They tasted amazing! Am making them again tonight, and think ribs must be my new favourite meal!"
348596,516009,2014/12/18,0,"This turned out well, but with some modifications. I used a roasting pan with the lid (no foil) with about 3.3lbs of side ribs. The total cook time was about 2 hours and 20 mins."
171084,516009,2015/1/18,5,"Rosie you did good girl!!!  These ribs hit the spot! Meat was falling off the bone - so very tender and yet still juicy.  I elected to NOT sauce mine, hubby did his.  Either way these are the bomb! The instructions were nice and clear, easy to follow.  Next time we don&#039;t want to brave Mother Nature, I now know how to get our rib fix!  Thanks for an awesome recipe!"
7093,516009,2015/2/6,5,"These turned out great!!! I used Damaris Phillips&#039; (Food Network) Spice Rub and I also spread the meat with mustard before rubbing to help it stick. The ribs were awesome, so tender!!! Thanks so much for the recipe!"
2000049308,516009,2015/3/8,5,"13yo  daughter found this and followed all directions -- super ez and I  love the bulk
rub and sauce.  Devoured by all kids and hubby.  I will never grill/burn/ruin ribs on grill again.  Thank you so much!!"
2000122861,516009,2015/4/7,5,"Made these ribs yesterday for the first time and they were FABULOUS!  I used a barbecue spice rub from Penzey on the ribs, and added some Stubbs Sauce at the end.  They were fall off the bone tender, juicy, so delicious, just wish there would have been more.  My whole family loved them.  I can&#039;t wait to go to the farmers market and buy some more ribs to make this again!  Thanks for such a wonderful, easy recipe!"
2000184463,516009,2015/5/4,5,I have used this recipe twice so far and I have a 3rd batch that I just put in the oven about 5 minutes ago. The first bit of trouble I noticed about this recipe is that it uses portions as pounds of meat. Well if your like me then you know that when you make ribs EACH rack can easily be 4 pounds on its own. So a good rule of thumb is 2 tablespoons of rub on the meaty side and half a tablespoon on the bony side and then for the BBQ sauce its really to taste instead of an exact measure. I also use a rub and BBQ sauce that can be bought at any wal mart and it makes these SO perfect. I use McCormick Grill Mates Sweet &amp; Smoky Rub and Sonny&#039;s Sweet BBQ Sauce.
2000215188,516009,2015/5/20,5,You have just given me a great reason to give up dieting. Best ribs ever. Thanks.
2000287017,516009,2015/6/22,5,"Just tried this tonight. I didn&#039;t do the rub, as I generally don&#039;t for ribs, but I did slather on the BBQ for the last 30 minutes in the oven. Oh. My. GOD. These are SO good! The meat just fell off the bone and they were delicious! I will definitely be doing this again!"
2000305782,516009,2015/6/30,5,"Used this recipe for cooking my pork ribs and they were outstanding !!
Thanks so much for such great directions !!!!"
2000606436,516009,2015/10/25,0,"I followed this recipe, and will go back to my original method, of slow simmering, for 4 hours, or until tender, then bake for an additional hour with my favorite sauce. It was too tough."
2001080743,516009,2016/7/8,5,This is a great recipe. The ribs were very tender and not fatty since you pour that off before putting the barbecue sauce on. And it was really easy to make!
2001091810,516009,2016/7/17,5,"I just want to say that I CANNOT cook (I can burn water), and I tried this recipe last night, and it was amazing! If I can do this, anyone can. Thanks for making this recipe so easy to follow."
2001181340,516009,2016/9/24,3,"I baked 2 racks at once and after 6 1/2 hours, they still weren't ready. I think this is a good recipe, but would increase the temperature to at least 325."
1060667,516009,2016/11/30,4,"These were good, but I think they either need to go longer, or bump up the temp. Mine were not fall off the bone, but still a decent tenderness."
2001341128,516009,2017/4/4,5,I made them your way...temperature worked beautifully! Best ribs ever! TY
2001502386,516009,2017/4/22,5,I did it for 3 hours oven 300&deg;f. Meat was so tender it came completely right of the bone. Used sweet &amp; spicy bbq sauce. Delicious Great recipe thanks
2001558508,516009,2017/5/28,0,"&quot;If using individual Country Style (St. Louis), lay on their side.&quot; Curious, how does one lay ribs on their side?"
2001982458,516009,2018/2/9,0,What seasoning did yu was for the ribs
2002005174,516009,2018/2/22,4,"A lot of real Southerners (that's not Texans, BTW) eat their ribs with just salt and pepper and sloooow cook their pork. Gave you four stars for most everything, but left one off for not even mentioning the possibility of just eating the meat, not fancy rubs and sauces. Yeah, pork is that tasty when it's sloooow cooked. (P.S. You have to be a Southerner to say that word, &quot;sloooow&quot; properly. c:)"
2002006882,516009,2018/2/22,0,I have used this recipe once and I swear to it they were the best ribs I've ever tasted in my life Now here I go again for the second time except this time I'm going to take photos and I cannot wait to eat these ribs that fall off the bone
2002143332,516009,2018/5/6,0,great recipe thanks.
1436160,503365,2014/5/6,4,This was a yummy salad however I failed to notice that there were no strawberries in the ingredient list. We really enjoyed the honey mustard dressing. I also subbed walnuts for the pecans because of personal preference. Thanks for sharing. Made for Spring PAC 2014.
798070,504353,2014/7/26,5,"Really good recipe!  Made it pretty much as written except omitted the egg wash, and it was just what I was looking for. Very easy to make. Thanks for posting the recipe."
2001052901,504353,2016/12/6,5,"Good recipe and turned out quite well. Followed it mostly, though I subbed half the flour with ap flour. I did use instant yeast, as I was short on time. However, next time I'll probably omit. Will come back next time I make these and let others know how the naturally leavened dough does. Anyway, Thank you for the recipe!"
2001787511,533896,2017/12/25,5,
1546189,498738,2014/1/5,5,"Loved the taste and texture of this cornbread!  Instead of making muffins or a loaf, I used it as a topping for a chili bake.    I halved the recipe, and dropped spoonfuls of it on top of my chili in a 8&quot; round casserole dish - my chili&#039;s a thick and chunky version, so the cornbread baked up very nicely on top.  Baked for 40 minutes, until it was nicely browned.  Even my husband, who is not a big cornbread fan, raved about the cornbread topping and went back for seconds.  This is definitely a keeper!!  And nobody would ever suspect it&#039;s gluten-free ;)"
156010,498738,2015/5/26,5,"Wow.  These were fantastic -- thank you very much!  I&#039;ve been searching for recipes for my son - he&#039;s on an &quot;8-food exclusion diet&quot; for allergies (no wheat, eggs, soy, dairy, fish, shellfish, peanuts, or tree nuts), and this worked beautifully.  I used an egg replacement product, oat milk + 1 Tbsp of vinegar, and vegan butter -- and these had a great light texture and were so good (unlike many of the dense gluten-free muffins we&#039;ve tried so far).  For others out there thinking about trying these, I found them very sweet (the author commented on that), and almost halved the sugar --they were still sweeter than most boxed corn muffin mixes, but still delicious.  I also worried that I&#039;d messed up the recipe because the batter was very thin and pourable, but they came out fine.  Thanks again!"
2000229284,498738,2015/5/26,4,I used Bob Red Mill All Purpose gluten free flour and mistakenly used baking powder instead of baking. I used coconut milk with some lemon juice since I didn&#039;t have butter milk. Mine didn&#039;t rise like most corn bread does. The flour has xanthum in it. It does taste good! Wonder if it was my mistake with the baking powder?
1022551,498738,2015/6/5,5,"These were delicious!  I used the GF flour mix from America&#039;s Test Kitchen cookbook.  I wish there wasn&#039;t so much sugar and butter but next time I will work on reducing that a bit.  But, really delicious muffins that are kid approved!"
2000787712,498738,2015/12/30,5,These were great!  I used 1/2 a cup of sugar but otherwise followed the recipe exactly (including the xanthum).
2000977547,498738,2016/4/18,5,"Oh my, these were the BEST cornbread muffins I&#039;ve ever had, gluten-free or no! Moist, fluffy, toothsome, with a beautiful crumb and high rise. I&#039;m sure the recipe as written would be perfect, but I made a few alterations to suit our meal. I reduced the sugar to a scant 2/3 c., added a 7 oz can of diced green chilies (well drained), and 3 oz grated sharp cheddar. I&#039;ll be making these again and again. Thank you for the excellent recipe!"
2001487104,498738,2017/4/13,5,Thank you so much for these muffins. I had stopped eating my favorite corn muffins and now I can enjoy them again. Great recipe!
2001614686,498738,2017/7/6,0,I made these as mini muffins - baked at 350 in my convection oven for 15 minutes. They are terrific and I like them as bite sized companions to share
2001963471,498738,2018/1/30,5,I made these as regular muffins for 18 minutes at 350 degrees in a convection oven. These are delicious! My new favorite!
2002025629,498738,2018/3/2,0,Has anyone substituted honey for the sugar?
2002045230,498738,2018/3/11,0,Pour? Where does &quot;pouring&quot; come in? this is not liquid. It's like cookie batter...
2002176696,498738,2018/6/5,0,"It says POUR into skillet, scoop into muffin pan."
2002336974,498738,2018/11/18,5,I brought these to a Thanksgiving dinner last night and they were a big hit. Simple to make and delicious!
2002356511,498738,2018/12/4,5,"I love these corn muffins. I've been making them for years and they are amazing. Here are my tweaks to make them a little more healthy: I use 6oz of butter instead of 8oz (we don't seem to notice the difference), and 5 T of honey instead of sugar."
191533,494469,2013/4/11,4,"I enjoyed this recipe for our dinner tonight. Made some changes due to what I had on hand. Cut the recipe in half and used 2 8oz. chicken breasts. (3 hours on low in 3qt. crockpot) The rub is amazing! I used Sweet Baby Ray&#039;s sauce because I didn&#039;t have time to make my own.&lt;br/&gt;The &#039;salad&#039; is just a mixed vegetable side dish, didn&#039;t have much flavor unless we added more bbq sauce. I did steam the carrots with the limas; next time will steam the carrots first to get them more tender. Hubby liked the crunchy celery in it!"
2324285,494469,2013/10/20,5,"The best BBQ that I&#039;ve made without a grill!  I used 8 chicken thighs instead of 4 turkey thighs, and they were fall-off-the-bone tender.  The sauce was wonderful, although I added sriracha sauce for spiciness and smokiness.  The salad came out somewhat bland, but was really perked up with some adobo seasoning.  Very good meal overall."
1052873,494469,2013/12/5,4,"5 stars for the meat and barbecue sauce, 3 stars for the salad. Used our homegrown meat. Fall off the bone tender after 4  hours on low. Made for Rookie Recipe Tag Fall 2013."
895132,493139,2013/2/25,5,"This was utterly yummy!! I made it with walnuts and pecorino cheese and loved every bite of it. It has a distinct kale flavour which goes very well with the walnuts. We had this with gluten free pasta. It's definitely a very interesting change of the usual pesto, and a great alternative for winter. Thanks for posting!<br/>Made for Healthy Choices Tag Game."
542159,493139,2013/5/26,4,Really liked the balance and health benefits of this pesto! I made using the walnut option and really enjoyed that the kale was not an overpowering factor/flavor. Recommend using good quality ingredients as each and every flavor in this recipe shines through. Thanks for the post.
37449,493139,2013/11/11,5,Much enjoyed with some whole wheat orzo.  Made in honor of Pammy for her cookathon.
133174,493139,2013/11/16,5,Really enjoyed the recipe.  Another delicious way to serve nutrient packed kale.  I used the pine nut option and may have been a little over zealous when getting the water off the blanched kale.  My pesto was very thick and needed thinning.  Next time around I will not be so eager to get the water out.  This was made in memory of pammyowl.
323186,493139,2013/11/25,5,"Good for us and delicious too, I used pinenuts for a very tasty pesto.  So very simple to prepare,  I loved this recipe.  Thank you, made in loving memory of Pammyowl,  rest in peace, dear friend."
1802657586,501918,2014/4/10,5,"Love this!  So good and easy!  It took a significantly longer time for the garlic to be soft (20 additional minutes), but easy fix!"
226863,493178,2013/6/23,4,"This recipe is surprising....not just chicken and rice.  With the dijon and hot sauce, you get some heat.  But with the honey, you get sweetness.  It is quick and easy to make if you have already cooked chicken, which I would recommend that you increase a bit.  A very different chicken and rice dish, that is very easy to make.  I enjoyed it, but not sure that I&#039;d make it again.  But do try it, the flavors may just be perfect for you!  Thanks for sharing. Made for Photo Tag game."
37779,493178,2014/8/30,4,This comes together very fast. I used rotisserie chicken. Doubled the hot sauce and added 1 tsp salt. Very filling and perfect for a busy weeknight. Thanks Booms.
633361,500133,2013/9/1,5,"Very easy to make, and a fantastic and different way to cook broccoli.&lt;br/&gt;We loved it here served with our roast.&lt;br/&gt;Thanks Miss Fannie."
280271,495400,2014/4/9,4,The family enjoyed these while saying how dry they were...unfortunately they were not moist at all...the flavor was good...in fact everyone committed on the touch of cinnamon...the only change I made was to use light brown sugar instead of dark...made for Spring 2014 PAC...=)
2585084,499429,2013/5/14,5,This marinade made the drumsticks tender and succulent.  My family enjoyed them for dinner.  I will be sure to use this recipe again.  Thank you for posting it.
339260,499429,2013/6/22,5,"Very tasty chicken recipe.  I used boneless, skinless thighs instead of drumsticks.  I loved the combination of honey, cilantro and lime.  I used a sugar-free honey substitute.  The chicken was juicy and very flavorful.  I will be using this marinade often this summer.  Made for June 2013 Aus/NZ Swap."
39835,499429,2013/7/13,4,Very good chicken which we all enjoyed with corn-on-the-cob and sliced tomatoes. Thanks for sharing!
280271,499429,2013/9/30,4,I used the recipe to make chicken wings and broiled them in the oven...I thought these were very good but hubby loved them...he really enjoyed the cilantro and lime taste...I barely could taste the ingredients....made them for one of our appy nights...thanks for posting it...=)
219942,505602,2013/8/22,4,"Interesting salad, reminiscent of a carrot salad my grams used to always make. She put raisins in hers. DH&#039;s mom used to make it, too. I&#039;m not a carrot salad fan, but hubby is! I never even knew that until I served this tonight! So I told him I&#039;d make it for him anytime. If you&#039;re a carrot fan, you will like this salad, it&#039;s sweet and very pretty, too. The orange flower water gives it even more depth of flavor. ZWT9"
285039,508449,2014/3/14,5,"So delicious and perfect for a Lenten meal!  I doubled this recipe, using one full can of Cento tomato paste, and Cento San Marzano tomatoes.  I typically use the best tomatoes I can find when preparing a dish such as this which features tomato.   I did decrease the olive oil by 1/4, and also used 2 t. of red pepper flake and passed it at the table for those that wanted to spice it up.  I loved the fresh tomato flavor of this sauce and will definitely make it again!"
174096,508449,2014/8/19,5,"Quick and easy! This has a great flavor. The tomato was very pronounced, and there was a nice kick to it. Thanks for sharing! Culinary Quest &#039;14"
128473,508449,2014/8/28,5,"Thank you for sharing this awesome recipe kate.  It was quick and very easy, using ingredients that I always have on hand, but best of all it tasted great and the picky dh loved it.  Made for Culinary Quest 2014 for the Suitcase Gourmets."
80353,508449,2014/9/13,5,This is a great pantry supper to put together with things that are always in my cupboard.  Good eating.
226863,513654,2014/3/12,5,"Had to work 8 to 7 today and wanted something good for dinner that didn&#039;t take too long.  This fit the bill perfectly and was delicious.  The only think I might change next time is to grill the shrimp instead of sauteing. I picked the shrimp up on my lunch break, so it was nice and fresh.  It really did taste like a margarita! Thanks for sharing!  Made for PRMR tag game."
1052873,503065,2013/8/4,5,Awesome. I had to make it as chunks rather than wedges to fit into the pan. The lime was perfect with the sweetness of the pineapple and the cinnamon creme fraiche was the perfect accompaniment. Made for ZWT9.
315565,503065,2013/8/27,4,This was sweet enough without adding the creme fraiche. Great dessert and interesting way to serve pineapple. I used a lime from my tree. Made for Family Picks.
2741813,494789,2013/3/17,5,I make this without the shrimp.  It&#039;s AWESOME.  I prefer my fish a little over cooked so I generally cook 20/20 minutes.
1800075365,494789,2013/9/24,5,so delicious!!!
679953,500231,2013/5/25,5,"For this, I left out the 2 options, powdered sugar, and the lemon and lime peel, and used coconut cream, which added alot of flavor we thought.  All in all a very nice mid-morning treat that we enjoyed.  Very chewy, as the texture was wonderful.  Made for PRMR tag."
204024,492848,2013/4/10,4,Flavorful topping for our Salmon tonight.   Made for PAC Spring 2013.
2370454,501353,2013/6/9,1,This is nothing like a Wendy&#039;s Frosty. Don&#039;t waist your time or the ingredients.
2001116310,501353,2016/8/5,4,"Very enjoyable but I used about a half of a Frozen banana, sliced. The banana needs to be frozen to get a thicker consistency....will make again!"
482376,493738,2013/3/24,5,"This is a great way to cook green beans. We loved the result of roasting. I halved the garlic powder and paprika and still thought it was plenty. Next time, I might even skip those two ingredients and just use the olive oil, salt and pepper and then the parmesan cheese. Thanks for posting a great recipe! Made for Spring 2013 PAC."
674022,493738,2013/4/14,5,"I found this recipe on skinnytaste.com from 2011 and was glad it was posted here already. Thanks for posting Alan. Made as written except we omitted the paprika as personal preference.We loved this oven roasting. It doesn&#039;t use a burner and the texture is great. The shrinking and wrinkling of the beans and the brown spots from carmelizing were a put off to the kids but we loved them all. They are so good for you, weight watcher friendly and tasty. Gone in a flash. Enjoy! ChefDLH"
12609008,493738,2014/9/9,4,"Made this for the first time and found it to be an excallant way to make green beans, I did everything the recipe said but substituted Smoked Paprika and also cover my beans the first 15 minutes with foil and then took the foil off and finished them roasting just to get my beans cooked  more."
239758,497895,2013/4/29,5,"This is one of those recipes that, as I made it, I kept wondering &#039;will it work?&#039;. A tablespoon of flour and a cup of sugar are not my normal proportions. But these were so easy to make and so yummy. Nice thin wafers with a great crunch. I got only 24 cookies (probably used too much batter per cookies) and they spread AND spread AND spread. I should have had a couple of kids here guessing what shapes we&#039;d get. Thanks Miss Fannie for sharing this heirloom recipe."
724631,511252,2014/1/17,3,"Apologies... My Cocoa Bombs came out dry, and I was not able to figure out how to save them.  I tried increasing the cooking time, but that did not solve my problem.  If you can figure where I went wrong, I would be happy to try this recipe again.  This is up my alley (wedding cookies).  Made for Photo Tag."
679953,511252,2014/2/16,4,"Not as dry as I had thought,  I did use 5 tablespoons water, gradually adding 1 tablespoon as I was mixing, and in step 1 I added an extra 1/2 tablespoon of butter, it seemed to be more consistent.  All gobbled up, and made for  nice treat.  Made for PRMR Tag."
724631,496265,2013/12/14,5,"Slightly nutty flavor, I like the currants (they are smaller than raisins, so there are lots more pockets of raisin-y accent).  This combination of flours yields a depth of flavor, fully released when toasted slightly and lightly buttered.  Pumpernickel flour is available through King Arthur Flour. Made for Zaar Chef Alphabet Soup tag game."
80353,503057,2013/7/16,4,"A very good, base recipe.  I did add in a tablespoonful each of tahini and greek yoghurt because I nearly always do. ;-)"
2735324,497409,2013/3/13,0,I will be trying this recipe next!!!
306726,497409,2013/3/16,5,Great photo of some tasty pork chops!
2430064,497409,2013/3/22,5,Simply easy and love your combination of ingredients!
914360,497409,2013/3/22,0,Wow !  great recipe !
2201427,497409,2013/3/22,5,Wonderful recipe!  The potato/brussel sprout filling in the pork chop is an awesome combination of flavors!!
2737834,497409,2013/3/23,5,"I hope to try this recipe soon.  Mmmm, brussels sprouts, bacon and potato."
2189849,497409,2013/3/24,5,"Oh my goodness, this dish was so delicious ~ so easy and tasty!"
2779078,497409,2013/4/10,0,I know what is for dinner tomorrow night!  Thank you Tresa!
2235640,497409,2013/4/23,5,"No one was more surprised than me by how much I loved this dish. I normally and not much of a brussel sprouts fan but the addition of the pepper bacon added so much great flavor. Such an easy dish (especially since the Simply Potatoes make it so I don&#039;t have to shred my potatoes, a much dreaded task)! This would be great just as a side dish without the chops, too. Well done!"
1869824,497409,2013/5/7,5,"Made this last night - delicious!!!  Made it as directed/written except used more bacon than it called for (what can I say, we like bacon lol).  Husband and father in law loved it too!  I think next time I&#039;ll just try and get chops that are a little thicker, the thinner ones were harder to cut into and make a pocket.  I wish I would have taken a picture, maybe next time!  There will be a next time!!! Very, very good recipe."
2001663011,497409,2018/4/12,0,I'm gonna try it with bacon and brussel sprouts and nix the potatoes. I got 2&quot; chops at Sam's Club.
2735324,497443,2013/3/13,5,I made these last night along with your chicken breast recipe you have posted and they were phenomenal! Very Yummy!!!
2201427,497443,2013/3/22,5,Great recipe .... awesome combination of just 5 ingredients!!
498271,498971,2013/6/28,5,"Absolutely delicious!  I used the pineapple juice and the pork was sweet and spicy and fantastic.  Served with flour tortillas, salsa, sour cream and lettuce and enjoyed a wonderful flavorful meal - thanks for sharing the recipe!"
169430,512680,2014/4/22,4,"We loved this sandwich. DH would have preferred his open face on regular bread but he ate it all. I skipped the poppy seed as he doesn&#039;t like anything &quot;gritty&quot;. I used the remains of last Sat&#039;s roast that was oh so tender and served it with fries and a salad. We enjoyed these. Made for PAC, Spring 2014."
1802732913,512680,2014/8/31,5,"I&#039;ve made this twice now for beach gatherings this summer. In Pioneer Woman&#039;s original recipe she uses small dinner rolls but I used full size hamburger buns. I purchased evening from Smart and Final, I used their store brand roast beef and provolone cheese, but iI doubled the meat called for in the recipe to 2 lbs because the sandwiches are larger. I only needed one package of cheese because the slices are large and I used the buns without sesame seeds. I preheated the oven, prepared the sauce (without the horseradish) and spread it on both sides of the bun, about 3 slices of roast beef, 1 slice of provolone, wrap in foil and you&#039;re done! I made a dozen sandwiches and took them hot out of the oven and put them in an insulated bag and headed straight to the beach. Instant hit!"
37449,515596,2014/5/3,5,"This was easy and yummy too! I used red bell pepper, cremini mushrooms and red onion. Thanks for a quick and easy breakfast. Made for PAC event in the contest/event forum, spring 2014."
2002206758,530211,2018/7/3,5,Simple yet delicious caesar recipe!
1287956,495417,2013/3/21,5,"This doesn&#039;t taste diet.  However, I used the pre-cooked chicken strips, and then made up a cilantro-lime dressing in place of the mayo.  Quick, easy and delicious!"
2001153734,533918,2017/11/22,4,"Very good! If I could do half stars I'd say 4.5 because I think it needs a little crunch of finely chopped celery and a little less cheese. Also if preparing ahead, don't drizzle on the butter until backing time. But overall very good and I would make it again with the tweeks mentioned. I made it as is for the first time exactly as written"
1802478070,500552,2014/2/11,5,So yummy and so easy! Just happened to have everything except the V8. Substituted extra broth and half a can of tomato sauce. Definitely make it again!!
169430,497483,2013/6/30,5,"Wow,this is good stuff. I sampled it with thin whole wheat crackers and it was very good but I agree that it shine best on a more delicate base with a milder taste of it&#039;s own. For myself, I&#039;m getting some strawberries to dip and enjoy feeling like a pampered lady for awhile. I whizzed the cheese, half and half and honey together then added whole pistachio&#039;s that I had just shelled and ran it all until I liked the size of the nuts. It worked perfectly. It  is rich so a little goes a long way."
47892,497483,2013/7/27,5,"Well, I didn&#039;t have orange blossom honey and instead used local clover honey. The big difference is I did not bake the mixture rather spread it on a plate fresh. The cheese I used &lt;br/&gt;was a local ch&egrave;vre from local goats (not those &#039;other&#039; goats ;)) I added a few strands of orange zest on the top for color and to compensate for having no orange blossom honey. Served with good quality whole grain water crackers. Delicious! Made for Ramadan Tag July 2013."
37449,497483,2013/8/19,5,This was so yummy and a real treat. Thanks duonyte!
1803280910,512752,2014/10/30,4,"My first attempt. Halved the recipe and made 11 shortbread at the end (could&#039;ve made 12 if I didn&#039;t mess up my first one) I don&#039;t have square baking moulds, used silicon cup instead. I followed the instruction shaping the shortbread into small balls and gently flattened into the silicon cup, then pressed the cup to shap four round corners. It turned out just as fine. Took me twice as long to cook the pineapple filling. It might be my hob isn&#039;t very powerful. The filling turned out just the right sweetness to my liking. The pastry is soft and crumbly that just melts in my mouth. Delicious!!"
169430,505539,2013/8/18,5,"Oh SO Good!. I made one huge chop for DH and I. Lowered the sweeting (Spenda for me) to just 1/4 tsp and ended up with one amazing pork chop. I cooked it on the grill for ZWT9 ~ Tradition with a Twist of Innovation challenge. This was simply delicious, full of great flavor - moist and very tender. Really a delight."
305531,505539,2013/8/19,5,"Loved this! I had a huge pork chop and ate it all, lol. The rub caramelized on the chop and was so good. Thanks for sharing this keeper, Susie. Made for ZWT9."
865936,505539,2013/8/24,5,Just terrific!  The flavor was spectacular and very complementary.  I chose to cut my pork chops in three and skewer it only for a zwf challenge.  It cooked up very tender and delicious.
228458,505539,2013/8/25,5,"Well, these get 4 stars from me for ease of preparation and the 5th star for how much the carnivores in my family enjoyed them. In typical guy fashion DH just said between mouthfuls &quot;they&#039;re pretty good!&quot;, which for him is a rave review LOL. Instead of rice I served these with recipe #304665, which also paired nicely. Thanks for posting! Made for ZWT 9, Gourmet Goddesses."
653438,503733,2014/4/18,5,"Made this for Spring PAC 2014 and for our late lunch today.  I really enjoyed this.  I used whole wheat tortillas and mixed hot sauce into the mayonnaise before spreading onto the tortilla and I also used pepper jack cheese..  Easy, simple and very delicious."
1803003954,517609,2014/8/7,5,This is a simple recipe and my kids loved it. I usually love to experiment with the peppers. Using banana peppers is a clever way of adding sweetness to the dish. The cheese and sausage add an amazing aroma. Simply awesome! Thanks for sharing this.
1803118857,517609,2014/9/9,5,A sweet stuffed peppers for a change! I love the recipe. Have tried it twice and would repeat this week! I have used different peppers last time and think about sticking to banana peppers this time! Great share!
145245,498911,2013/6/4,5,Made as written.  They turned out beautifully.
2889958,498911,2013/7/4,5,"I made these as written, although it was so humid out that I had to add quite a bit of flour. They turned out so beautifully! Wonderful recipe!"
610488,504318,2013/8/26,5,I loved this dish alot! I do think there has got to be an easier way to make it since having to check on the water level was a bit of a pain. Very creamy and moist. Made a wonderful gravy over the rice. Be warned - Very Spicy!!!
227978,505539,2013/8/26,5,"Fabulous dish, Susie D!  The pork chops cooked so nicely, and what a wonderful Asian flair.  Yum!  The only thing I did differently was to put them in the oven (instead of skillet) to let them roast alongside the potatoes I made as a side dish.  I was so glad to see I didn&#039;t need to marinate the chops for several hours, too.  So I will keep this recipe handy for those evenings  when we want something exotic but don&#039;t have hours to wait for marinating time.  Made for ZWT #9 (SE Asia)."
128473,505539,2014/1/27,5,"Wow, Susie D, were these simple little pork chops great.  We loved them prepared this way.  So tender and moist and full of flavor.  The dh was so thrilled, he was licking his lips from the moment he came in the door and smelled them cooking.  Made them exactly as written and wouldn&#039;t change a thing.  I used boneless, pork loin chops they worked great in this dish.  The spice was perfection, we really enjoyed the way the rub caramelized on the pork chops.  Thank you so  much for sharing a recipe that we will be enjoying again and again.  Made for Best of 2013 it will be going into my cookbook for best of 2014.  Kudos to you my friend."
482933,505539,2014/1/30,5,"Definitely delicious! Moist tender, easy prep. Caramelized nicely. And appreciate that I always have these ingredients on hand. Thank you for sharing."
4439,505539,2014/3/10,4,"too much ground ginger and too much red pepper flakes and we are not wooses. Next time I make i will use 1/4 of the ground ginger and cut the red pepper flakes in 1/2 and then this recipe will be great. update 3/9/14 did not use the ginger, but still a little too harsh, next  time I will cut back on the coriander to 1 teaspoon and a little less brown sugar. We love the pork chops, so moist and juicy and flavorful, but the spices are off a little bit for us. Will keep on trying and will keep on trying."
482376,505539,2014/3/21,5,"Delicious! This was so simple to make, too. The pork chops were full of flavor and nicely browned. Easy and great flavor = a wonderful recipe. Thank you!"
280271,505539,2015/1/26,5,We loved it...not sure about it being Vietnamese...only because we are unfamiliar with the flavor...but we sure enjoyed this...made for Best of 2014 tag game...=)
165933,505539,2015/1/29,5,This was great!  I used pork medallions and let them marinate in the rub for 3-4 hours.  DH loved the flavors which made me chuckle to myself as he claims he HATES ginger and coriander!  I want to try this on chicken next.  Thanks.
133174,505539,2018/2/10,5,I made this awhile back. The seasonings were spot on and blended together very well. Did not change a thing. As always thank you for a wonderful recipe.
80353,503888,2013/7/16,5,"I made this recipe, which we much enjoyed as a kind of greek &#039;fusion&#039; meal, served in a pita, like a souvlaki, and dressed with tzatziki - it was AWESOME.  Thanks very much."
128473,506126,2015/10/19,5,"Thank you for sharing another wonderful beverage recipe Sharon.  You never disappoint.  This is wonderful.  I made my own guava nectar for this recipe, it was so easy and tasted really good.  

I love that you can taste the ginger, guava and lime in this drink.  The punch is smooth and velvety, sweet and tart, simple perfection.

Kudos on making it into my Best of Cookbook for 2015.  

Made for Think Pink 2015."
250589,516376,2014/6/6,0,"tried this recipe and was a total failure, mush"
143721,501720,2013/9/15,5,Made as directed and served over steamed broccoli and carrots.  Very nice!  I think this would be good just mixed with steamed rice or noodles.  Made for Football Poll 2013
526411,512595,2014/2/9,5,"This was mine and my husband&#039;s first green smoothie.  Neither one of us tasted the spinach when we drank them.  I used frozen blueberries, frozen raspberries, and fresh bananas.  It was great.  Next time, I will make it with strawberries instead of raspberries due to the seeds.  Thanks so much for this  post.  Now I know I can drink green smoothies!  I made this for &quot;New Kids on The Block&quot; tag game."
266635,512595,2014/2/15,5,"Great smoothie.  The only change I made was to use 2% organic milk vs. the almond milk.  Used fresh blueberries, strawberries and of course bananas.  What a nice way to start out the morning.  Made for Everyday is a Holiday tag, February, 2014."
1802674345,512305,2014/4/16,0,Although most Shrimp in Lobster sauce recipes do include ground pork PF Chang&#039;s does not. I asked about this specific ingredient today at the restaurant. This recipes sounds like it would be a good tasting recipe but it is not a &quot;copy cat&quot; due to the pork.
37449,511925,2014/5/19,5,Made the pickles yesterday and the fish today. Very tasty! I served in soft flatbread pita. Thanks!
865936,503350,2014/3/16,4,"This came out very well and I liked it a lot.  I just think it should be less grapefruit juice and more lemon and/or lime.  I used sliced pork shoulder for the medallions and was concerned that they might turn out tough.  They were nice and tender, so I guess it really doesn&#039;t matter which cut you choose for this."
566599,496324,2013/5/19,5,I made a similar version without the cheese cube inside.  It was a 5 star hit for our Halloween Dinner Party.  See the pics for the steps to make my mice.
2001297534,533583,2018/1/23,4,"I made this recipe as written. Being the directions were a little vague I minced the garlic and fried the shrimp garlic combination under medium/high heat, The recipe was easy to put together and had a lot of flavor. When I make this dish next time I plan on adding some red pepper flake to add a little kick. Thank you for sharing."
1926388,498979,2013/4/16,3,My son likes this one
